fa_id,F_NUMBER,CF_ACCURACY,audit_full,type_audit,Farm Type,FA_GENT,FA_PRINCT,FA_PART,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,Averages size of Business,sumsox,o_tot,outp_ns,o_tgs,i_totnew,FBI,i_feed,i_fee_ho,Q of Feed Home Produced (tonnes),i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,Output/Input Ratio,Output/Input less SUBS Ratio,Average size of farm (hectares),aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,YS_YEAR,FA_ESU,FS_SIZE,FA_ORGPC,FA_CNW,FA_NETP,FA_TCCV,FA_TCOV,FA_MCV,FA_MOV,FA_INT,FA_LABU,FA_ACV,FA_AOV,FA_MIOUT,FA_MIOUQ,FA_VCEXP,FA_TFCEX,FA_GLU,FA_OUTPT,FA_CINC,FA_CREV,FA_LREV,FA_IFEED,FA_IFUEL,i_lbc_rr,i_gross_rent,i_labour,FT_TEN,FA_FBUS,FA_AAUA,CO2e_PerAdjHA,NUTS2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg
137082021,13708,Average,1,1,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,31/12/2018,284293,2422,1652,4340,0,0,8414,27074,10342,23564,1776,0,0,0,690,0,63446,71860,100392,2480,102871,0,21080,0,29853,3688,54620,229352,0,229352,0.52,5700,2673,439044,1.3953,42607.22,85888,64495,21393,50882,35006,8831,0,0,10131,3767,1610,7363,4870,5142,8059,1.68798,1.26754,86.9,0,0,0,0,0,84.7,312,0,0,0,2318,54642,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,363.3,3.6,7.5,312,.,.,4876,18962,27044,2021,6.41,4,1,692751,36838,30930,40723,21322,25625,77,0.84,710992,704493,0,0,25448,51920,47.86,85888,51501,3335,63169,8831,2362,1345,0,1610,1,1,85.8,2673.1,UKM9,1914,1914,0,18279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,2.2,1.1,0,0,1600
137102021,13710,Above Average,1,5,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,31/03/2020,.,14161,32066,21949,0,0,68175,58228,30473,74128,0,45,0,0,3650,0,166524,234699,754682,17453,772135,0,45875,0,249723,16859,312457,1319290,1115136,204154,1.52,4868,2320,862505,8.0647,303300.27,393586,234353,159233,655544,-250986,25202,0,0,36349,10795,74667,50324,28734,79876,339536,0.61894,0.37718,778.8,16.2,0,0,0,0,446.4,1448.5,0,38.5,44.75,48224,178276,7853,0,0,38.5,8,0,0,0,23,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.5,1268.5,24,43,1448.5,.,.,20856,61551,573137,2021,74.47,8,1,3029881,-252419,222217,532228,128937,186944,3530,2.26,3256183,3328782,51037,1704,83573,320728,298.29,393586,399934,56331,426994,25202,16266,44228,39648,74602,4,4,568.6,2320.24,UKM9,11009,11009,0,125660,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,22473,316.2,106,97.8,4.6,5200
137112021,13711,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,43957,4405,9281,0,0,57642,100641,17581,98827,9768,0,0,0,2631,0,229447,287089,600525,59583,660107,0,76414,0,188101,8210,272725,1219921,0,1219921,32.08,5853,4199,38026,5.1679,143229.92,252725,184498,68227,197980,54745,31456,0,0,24090,13922,31695,26076,29987,24666,13959,1.27652,0.9319,523.5,0,0,0,0,3.2,170.8,622,103.5,0,110,-84,169558,15024,1.5,4,0,9,0,4,0,91.5,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,168,537.5,15.2,22,622,.,.,16051,55546,126383,2021,49.19,8,1,2388481,71025,310154,268776,130318,121709,509,2.36,2518300,2420546,0,0,74914,176977,214.9,251584,44457,0,165509,31456,11501,1229,6,31695,4,1,290.5,4199.38,UKM9,11320,11320,0,47943,0,0,8964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.5,116.5,0,0,5790
137152021,13715,Average,1,1,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,30/11/2018,1979608,55526,6306,6891,0,0,68722,192168,216774,200367,26485,0,0,0,1895,0,637689,706411,854531,115837,970368,0,149875,0,257033,12510,419418,2096197,19602,2076595,33.66,7662,11661,62265,5.2484,186869.67,308494,247705,60789,303238,5255,87617,0,0,25061,36462,12816,31619,32923,54574,20385,1.01733,0.81687,193.26,0,0,0,0,0,175.26,251,165.5,0,247,8536,234863,4306,33.2,2,0,53.8,0,2,0,156,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,217.8,3.4,9,251,.,.,38243,112678,152317,2021,65.75,8,1,1884741,35678,509955,489208,155756,78788,8069,3.8,2421497,2175400,0,0,150921,244419,267.35,308494,22047,0,287802,87617,11902,18192,15105,8075,4,2,179.76,11661.09,UKM9,4842,4842,0,38724,0,0,17223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.5,1.8,0,10335
137172021,13717,All Estimated,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,123824,2885,9438,0,0,136147,125164,17824,6376,0,0,0,0,5271,0,154635,290783,357726,28390,386116,0,107374,0,126205,20088,253668,930566,0,930566,2.76,8154,3872,336877,2.14,149148,276168,204235,71933,297262,-7306,4129,0,0,18537,16881,68773,81589,25327,56299,18529,0.97564,0.7358,298.04,0,0,0,0,0,211.44,73.6,35.5,0,155.2,46803,151700,5732,55.8,4.5,0,32,0,0.5,0,62.4,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,.,.,24079,22666,250517,2021,22.05,7,1,2088042,5931,125566,401642,111679,98428,0,2.88,2192426,2321529,0,0,52266,271683,110.74,276168,277918,11666,519972,4129,22366,2394,0,68723,1,2,240.34,3871.87,,9068,9068,0,48764,0,0,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6,28.9,0,0,5734
137182021,13718,All Estimated,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,17932,751,4764,0,0,23447,40596,0,75044,0,28,0,0,319,0,115987,139434,379168,11822,390990,0,32855,0,119334,9853,162042,692466,518364,174102,9.88,5352,3577,70051,2.9047,124787.37,144480,99715,44765,148323,-3844,20006,0,0,17614,9637,6207,12486,29430,28211,16675,0.97409,0.67228,209.1,10.2,0,0,0,0.7,175,184.5,75.5,0,107.2,5026,92940,1749,8.8,2,0,23.9,0,0,0,72.5,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,149.8,15.2,4.5,184.5,.,.,17694,37620,93009,2021,35.67,7,1,327833,-2515,165793,149542,126065,150206,435,1.5,364772,347956,0,0,55314,129855,128.41,144480,10866,7581,74364,20006,4678,28603,25700,6207,2,2,193.6,3576.79,UKM7,5096,5096,0,33063,0,0,6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,7.7,0,47.6,3309
137192021,13719,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,42133,9012,10691,0,0,61836,147669,101643,155780,11766,0,0,0,1122,0,417980,479816,654579,76948,731528,0,111565,0,200064,6974,318603,1529947,75141,1454806,30.59,7440,9782,50013,4.4632,142837.93,257979,200495,57484,227271,35209,47842,0,0,31889,24893,3749,37211,18229,33918,19571,1.15492,0.90198,210.6,0,0,0,0,4.86,124.44,386.5,121,0,173.95,-1011,195070,6436,0.75,5,0,17,0.7,0,0,150.5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.5,312.4,1.2,16,386.5,.,.,34862,79731,112678,2021,51.08,8,1,1713658,54233,310287,321759,83555,79425,5694,1.65,2048540,2062948,0,0,118342,155720,205.32,257731,55138,0,233782,47842,11828,3565,400,3749,4,2,156.4,9782.27,UKM9,5712,5712,0,35571,3566,0,12187,0,0,323,0,0,0,0,0,0,125,0,0,0,0,81.3,27.1,1,5.9,4450
137252021,13725,Above Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,18506,3066,7838,0,0,29411,84767,0,290377,7020,17,0,0,731,0,382911,412322,707849,18058,725907,0,71056,0,251901,4654,327610,1465839,34848,1430991,32.19,6207,16985,45524,4.2642,219837.37,286566,259773,26793,219770,77461,92648,4826,38,36844,8993,0,23375,16678,26736,10259,1.34969,1.22874,111.8,6.1,0,0,0,0,77.4,408,0,0,356.7,5150,241106,13517,0,0,0,159.7,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204,369,7,17,408,.,.,13230,129492,77048,2021,39.65,7,1,2083157,77079,511602,445702,76175,67127,805,2,2280412,2175875,0,0,142722,156168,236.3,280741,21010,0,359077,92648,6955,1836,0,0,1,2,86.3,16985.39,UKM9,3236,3236,0,23557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,2.8,0,3.2,5600
137262021,13726,Average,2,0,7,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,27432,12938,14923,0,0,55294,156530,7300,42010,0,146,0,0,850,0,206836,262129,579241,65518,644759,0,118902,0,194590,21928,335420,1242308,0,1242308,1.97,5706,6842,629303,3.8663,245998.88,351284,317056,34228,257187,94097,75681,47139,366,23423,21535,0,25325,28588,30166,34102,1.36587,1.23278,181.56,52.2,0,0,0,5.3,124.06,289.5,9.5,0,238.6,118968,194291,3797,137,0.5,0,4.5,0.5,0,90.6,5.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,157.6,147.5,7.5,289.5,0,0,0,0,0,.,.,39902,99104,118181,2021,54.98,8,1,1777995,107468,356632,295581,125420,140863,16034,3,2325641,2277982,0,0,139006,207028,240.16,351284,61982,68172,429920,75681,12842,11071,5806,0,4,2,181.56,6842.41,UKM7,0,0,0,32830,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,6845
137332021,13733,Average,2,0,7,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,12224,956,4883,0,0,18063,80568,0,74313,7548,49,0,0,2599,0,165077,183140,519332,14395,533727,0,60186,0,164550,9705,234441,951309,21780,929529,31.36,5813,8776,30335,3.63,119606.65,176798,140376,36422,156131,24466,39587,11366,89.4,20928,9728,1867,24302,5393,21939,26189,1.1557,0.92391,108.9,17.4,0,0,0,0,90.7,239.5,98.5,0,129.1,11608,126739,2029,6.4,3,0,23.6,0,3.7,1,91.4,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220.2,3.3,7.5,239.5,0,0,0,0,0,.,.,15926,60515,79690,2021,50.53,8,1,891117,32233,229549,231459,23383,30404,12125,1.13,1268630,1287918,0,0,78308,102093,171.88,176798,32363,0,149661,39587,4253,7072,5980,1867,4,2,108.4,8775.91,UKM9,736,736,0,25413,0,0,10273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3,0,2,2700
137352021,13735,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,71855,2974,6557,0,0,81386,206936,67868,0,0,476,0,0,0,0,275279,356665,29640,766,30407,0,141646,0,10917,29843,182405,569477,43560,525917,0.46,58080,3098,1228184,1.7158,180453.29,249097,208215,40882,194632,60406,1016,1016,8,706,36475,0,34494,26694,22628,26855,1.31036,1.10031,184.44,124.6,0,40.5,0,0,18.04,0,0,0,22,192799,5680,9736,0.5,0,0,7,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,82239,1722,110671,2021,76.54,8,1,1152278,56432,102063,98725,133839,143861,12005,2,2160842,1487439,0,0,83961,185225,9.45,249097,79788,184385,13980,1016,15041,19048,15091,0,4,1,183.84,3097.68,UKM7,0,0,0,40882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.7,0,4,5700
137382021,13738,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,35746,8760,10388,0,0,54894,72682,17033,105440,1554,0,0,0,1382,0,198091,252985,506815,31736,538552,0,53943,0,173631,8262,235836,1027373,0,1027373,9.68,6800,6781,106123,3.1495,117131.26,263640,213676,49964,226353,53909,27051,0,0,17764,9718,36061,34655,58254,19526,20620,1.2341,1.01713,166.6,0,0,0,0,0,143.9,209.5,110.5,0,110.7,3052,109147,101477,3.5,7.5,0,5.2,0,7.5,0.5,86.5,110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113.7,0.2,7,209.5,.,.,12422,44815,169116,2021,39.34,7,1,1690236,42474,206954,212273,259670,225712,3352,4,1944156,1867679,0,0,57237,266713,147.73,263207,107674,3266,134222,27051,16007,1606,0,31320,1,2,151.5,6781.34,UKM9,4892,4892,0,35101,0,0,9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,7.6,0,0,11060
137402021,13740,Average,1,1,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,31/03/2019,.,34419,5070,6598,0,0,46087,76858,13925,76896,15540,0,0,0,532,0,183751,229837,428764,33075,461840,0,55422,0,131332,7335,194089,885766,3267,882499,26.37,6446,8893,33578,3.0332,89066.33,161215,125362,35853,134960,26255,24255,0,0,14459,11213,500,22318,24191,25258,10204,1.19454,0.92888,101.6,0,0,0,0,0,98.6,175.5,87.5,0,91.09,-1737,121502,5597,0,4.5,0,7.59,0,10,0,69,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,253,6.7,10.5,175.5,0,0,0,0,0,.,.,13775,38714,82471,2021,33.44,7,1,1531650,37840,177662,183377,106183,105954,1034,2.81,1595658,1609347,0,0,52989,189948,145.34,161215,55583,0,139399,24255,8226,2829,0,500,1,2,99.6,8893.23,UKM9,2800,2800,0,21773,0,0,11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.3,7650
137432021,13743,Average,2,0,7,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,22331,1532,1666,0,0,25529,102198,0,124639,3330,0,0,0,2218,0,232385,257914,651177,13009,664185,0,75283,0,249671,3951,328905,1251005,13830,1237174,47.34,6665,7576,26423,3.9858,134182.27,171902,114446,57456,163764,9969,33490,0,0,17770,12162,20869,10717,15746,19977,29143,1.06052,0.71173,217.37,0,0,0,0,0,154.63,311.5,124.5,0,137.3,-3706,115398,2754,0,9,0,5.3,0,16,0,107,124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,3.5,221,23.4,11,311.5,.,.,16052,51260,96452,2021,49.94,8,1,762706,24533,255918,245045,66470,60570,14620,2,1178303,1167261,0,0,68312,118949,187.26,171902,15155,0,135799,33490,4450,1635,0,20817,1,2,165.13,7575.88,UKM9,6063,6063,0,39105,0,0,12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.74,10.5,0,1.27,4920
137442021,13744,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,35883,4025,6426,0,0,46334,120002,17033,118506,2613,0,0,0,1195,0,259349,305684,743238,85427,828664,0,83330,0,233189,8532,325051,1459399,0,1459399,32.14,6364,6495,45398,4.5537,169907.99,247455,180401,67054,170492,76963,33093,0,0,24542,18005,1575,25153,29899,22983,13389,1.45142,1.05812,266.7,0,0,0,0,0,203.7,194.5,150.5,0,211.7,619,174963,4819,12.7,5,0,20,0,15.5,0,158.5,150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,137.4,0,7,194.5,.,.,19858,57635,92999,2021,57.29,8,1,2253923,87659,416237,413549,128287,120095,524,1.76,2313565,2274614,0,0,79068,150421,223.68,247108,106155,0,200794,33093,8834,2320,0,1575,1,1,224.7,6494.88,UKM9,7313,7313,0,46346,0,0,13395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,21,0,0,3700
137492021,13749,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,16270,1628,8763,0,0,26661,59906,60525,72941,4373,0,0,0,1553,0,199299,225960,731930,17844,749774,0,43627,0,237696,10904,292227,1267961,345213,922748,31.31,4317,2530,40492,7.79,222941.65,300622,166814,133808,238945,77430,27580,0,0,39718,11495,35160,25947,16844,60464,17891,1.32277,0.76499,868.58,0,0,0,0,10,290.18,1518.5,69.5,0,97,-2853,165871,3796,2,3,0,14.5,0,17.5,0,60,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,420.5,887.8,26.6,35,1518.5,.,.,15341,67298,156306,2021,62.04,8,1,3052393,78270,358080,340965,75093,75262,8088,2.47,3388485,3239852,0,0,86014,189490,309.54,300622,57240,0,149001,27580,5978,8309,4617,35160,4,1,501.08,2530.46,UKM9,10862,10862,0,115297,0,0,6849,0,0,0,0,0,0,0,0,0,0,800,0,0,0,568.4,200.9,0,31.7,5545
137522021,13752,Above Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,6358,431,5159,0,0,11948,39943,0,50019,13320,0,0,0,440,0,103722,115669,309935,8424,318358,0,31107,0,98344,3115,132567,566594,0,566594,43.13,5341,2940,13136,2.6684,80332.2,113394,76232,37162,84081,29312,25222,0,0,15376,5039,0,11311,5903,13342,6996,1.34863,0.90665,264.8,0,0,0,0,0,106.7,360,52.5,0,61,-325,74139,2418,0,0,0,0,0,3,0,58,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60.5,231.7,19.2,11.5,360,.,.,5931,40598,37552,2021,25.84,7,1,219166,29962,90827,79695,25770,31183,0,2,224815,216541,0,0,46529,109240,109.48,113394,28254,0,84511,25222,3266,13413,11807,0,2,1,192.7,2940.29,UKM9,2397,2397,0,28923,0,0,5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.1,86,0,0,5600
137532021,13753,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,57834,4746,9666,0,0,72246,167345,0,128673,53324,76,0,0,232,0,349651,421897,568144,15661,583805,0,129181,0,187796,13175,330153,1335855,50094,1285761,22.82,7267,8095,58533,4.1668,159524.53,273025,224464,48561,219577,53448,62460,8800,70,24403,19225,21876,21198,34616,16383,11315,1.24341,1.02226,165.1,27.33,0,0,0,0,137.59,273.5,101.5,0,162.9,14190,195292,14982,6.1,3.5,0,20.7,2,2.3,1.3,127,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,52.5,324.8,8.7,11.5,273.5,.,.,27326,86863,105388,2021,55.98,8,1,1881817,62446,328311,369162,157709,124295,0,2.92,1931924,1865863,0,0,114189,184974,184.75,273025,131718,0,247818,62460,14434,4616,3000,21876,4,2,165.02,8095.11,UKM9,3881,3881,0,36320,0,0,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.1,0,4.6,7870
137572021,13757,Average,2,0,3,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,41043,63564,5903,0,0,110509,129022,0,272620,36649,0,0,0,2626,0,440917,551427,723292,161817,885109,0,96761,0,203526,14381,314668,1751203,0,1751203,1.44,7911,23287,1210923,4.0905,282067.03,408357,391793,16564,378377,29979,147207,0,0,41538,16016,0,66185,28926,39890,34417,1.07923,1.03546,75.2,0,0,0,0,0,75.2,0,0,130,159.5,0,390925,868,0,0,130,56,0,0,0,60.5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,20214,188745,169418,2021,98.17,8,1,111458,36000,281293,255450,134727,136999,10263,2.13,519575,482282,349181,11895,208959,244703,218.57,408357,33827,1600,26389,147207,24714,32593,30000,0,2,2,75.2,23287.27,UKM7,0,0,0,16564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450
137582021,13758,Above Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,31/03/2020,0,6245,1500,7716,0,0,15461,26296,34179,95249,0,0,0,0,1068,0,156792,172253,321613,8549,330163,0,19988,0,97724,8566,126277,628693,9801,618892,20.84,5099,4630,30164,3.2116,89847.8,149503,105321,44182,130835,18668,36365,0,0,20317,4811,0,12526,11360,26035,15760,1.14268,0.80499,149.1,0,0,0,0,13.1,116,591,28.5,0,37.5,224,103652,1445,1.3,2,0,3.8,0,0.9,0,29.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,241.5,427.8,11.4,30,591,.,.,8472,56682,65681,2021,26.13,7,1,902147,30076,128211,125004,51778,45125,2886,1,917154,781860,0,0,65154,94621,131.53,149503,29157,0,145514,36365,3822,2233,0,0,1,1,135.8,4629.55,UKM7,2095,2095,0,32217,0,0,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,7352,20,6.7,0,0.9,2600
137602021,13760,Above Average,1,1,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,31/05/2020,.,40676,4029,4570,0,0,49274,63671,11777,307278,15629,23,0,0,371,0,398750,448024,500584,14364,514947,0,47905,0,166130,10364,224399,1187370,0,1187370,46.51,7755,10659,25527,2.9947,108958.5,169310,124067,45243,139375,29935,49444,7112,56,17021,9893,0,18681,11905,17114,11250,1.21478,0.89017,111.4,8.1,0,0,0,0.8,102.5,5,130.5,0,138.83,6244,117171,652,1.75,5.5,0,7.33,0,6.75,0,117.5,130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,.,.,13960,66465,58950,2021,46.05,8,1,336353,34051,264875,254942,54436,61346,1433,1.26,381194,378563,0,0,80425,88090,146.21,169310,38501,0,117971,49444,10025,10106,8500,0,2,2,111.4,10658.62,UKM9,3428,3428,0,29378,0,0,12187,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,2650
137622021,13762,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,166210,5353,12841,0,0,184405,378798,31807,794031,30141,0,0,0,8354,0,1243131,1427536,2533219,295826,2829046,0,301057,0,804550,20305,1125912,5382494,194169,5188325,30.36,6766,9894,177267,14.1126,578717.54,728495,544459,184036,748660,-15565,249660,0,0,84521,53824,53691,81731,80798,50955,79478,0.97921,0.73339,544,0,0,0,0,0,544,360,491.5,0,839.5,-5010,525974,23495,94.5,31,0,126,7,49.5,3,528.5,491.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.7,0.1,14.5,360,.,.,67826,334181,346653,2021,189.04,9,1,2651863,4531,1131134,1218902,356975,253434,57930,4.64,5010894,4975014,0,0,402607,394944,767.35,728495,144965,0,653039,249660,27856,3735,900,53639,4,1,544,9894.29,UKM9,12949,12949,0,117397,0,0,53690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83,11760
137662021,13766,Average,2,0,4,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,22676,6378,6250,0,0,35304,20063,32891,27378,0,0,0,0,647,0,80979,116283,249219,6122,255341,0,11620,0,73702,4359,89681,461304,66429,394875,4.25,4827,1864,108507,3.5405,103946.1,182457,129567,52890,177568,4889,14100,0,0,22290,5233,10237,39869,31292,28307,23165,1.02753,0.72968,247.53,0,0,0,0,0,247.53,540,0,0,0,4069,90544,34954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,247,728.5,25.8,30.5,540,0,0,0,0,0,.,.,8308,36390,132870,2021,16.04,7,1,1726912,9748,86289,75154,139397,151642,3175,1.1,1897242,1896352,0,0,54935,172453,133.9,182457,27334,4282,85670,14100,10767,16388,14660,10237,4,1,247.53,1863.63,UKM8,1611,1611,0,51279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,3500
137712021,13771,Average,2,0,3,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,93404,45391,5086,0,0,143881,338116,37717,1024158,39336,0,0,0,2252,0,1441579,1585460,1254799,202353,1457152,0,272137,0,405566,9694,687396,3730008,0,3730008,1.58,9931,23342,2349007,7.4595,516114.01,729357,696359,32998,695073,34283,292692,0,0,78941,39805,77530,89463,30337,60567,19563,1.04932,1.00185,168.5,0,0,0,0,0,158,0,0,248.5,245.3,-1692,692769,5282,18,1,248.5,17.3,0,0,0,138.5,0,0,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,45980,371633,277460,2021,184.58,9,1,1842584,49338,466771,512520,136374,148820,2237,3.98,1977904,2018317,594421,21692,434417,346812,374.72,729328,116990,2884,126077,292692,27738,31002,29600,77478,4,2,159.8,23341.73,UKM9,0,0,0,32998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,1.8,0,0,9568
