FA_ID,AN_CODE,CROP_YEAR,FARM_TYPE,TOTAL_AREA,NOUTPUT_BARLEY,NOUTPUT_WHEAT,NOUTPUT_OSR,NOUTPUT_OATS_MC,NOUTPUT_STRAW,NOUTPUT_WHOLECROP,NOUTPUT_SILAGE,NOUTPUT_HAY,NOUTPUT_PEAS,NOUTPUT_BEANS,NOUTPUT_KALE_TURNIPS,NOUTPUT_SUGAR_BEET,NOUTPUT_POTATOES,NOUTPUT_VEG,NOUTPUT_FRUIT,NOUTPUT_CATTLE_MEAT,NOUTPUT_SHEEP_MEAT,NOUTPUT_PIG_MEAT,NOUTPUT_POULTRY_MEAT,NOUTPUT_EGGS,NOUTPUT_MILK,NOUTPUT_WOOL,NOUTPUT_TOTAL,NINPUT_FERT,NINPUT_LIQN,NINPUT_CEREALS,NINPUT_WHOLECROP,NINPUT_STRAW,NINPUT_HAY,NINPUT_SILAGE_GRASS,NINPUT_SILAGE_MAIZE,NINPUT_HIGH_ENERGY_CONCS,NINPUT_LOW_ENERGY_CONCS,NINPUT_MEDIUM_ENERGY_CONCS,NINPUT_SOYBEANS,NINPUT_SOYA_OILCAKE,NINPUT_POTATOES_VEG,NINPUT_RAPECAKE,NINPUT_DRAFF,NINPUT_BEETPULP,NINPUT_MILKPOWDER,NINPUT_PEAS,NINPUT_BEANS,NINPUT_ATMOS_N,NINPUT_SEED_BARLEY,NINPUT_SEED_WHEAT,NINPUT_SEED_OSR,NINPUT_SEED_OATS,NINPUT_SEED_WHOLECROP,NINPUT_SEED_PEAS,NINPUT_SEED_BEANS,NINPUT_SEED_KALE_TURNIPS,NINPUT_SEED_SUGAR_BEET,NINPUT_SEED_POTS,NINPUT_BEDDING,NINPUT_FYM,NINPUT_COMPOSTED,NINPUT_MIXED_SLURRY,NINPUT_SOLID_POULTRY,NINPUT_TOTAL,NUE,FARM_N_SURPLUS,TOTAL_ADJUSTED_AREA,ROUGH_GRAZING,ORGANIC_CODE,Variable,COMMENT
129352022,NKGH,2021,Specialist Sheep,81.30,7.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.65,1.22,0.00,0.00,0.00,0.00,0.00,11.47,32.92,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.93,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,6.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.63,24.08%,36.16,90.30,36.10,1,KG_per_ha,
123922022,NNKG,2021,Cattle & Sheep (Lowground),240.63,"6,732.00","3,213.60",0.00,669.70,0.00,0.00,0.00,0.00,0.00,0.00,669.00,0.00,0.00,0.00,0.00,"3,638.99","1,037.95",0.00,0.00,0.00,0.00,0.60,"15,961.84","38,454.00",0.00,"1,352.90",0.00,329.40,0.00,"1,615.00",0.00,0.00,0.00,"11,708.13",0.00,0.00,252.00,0.00,"1,611.60",0.00,11.26,0.00,0.00,"1,443.78",274.51,85.08,0.00,23.01,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"57,160.72",27.92%,171.21,245.38,0.00,1,Total_N_kg,
123922022,NKGH,2021,Cattle & Sheep (Lowground),240.63,27.98,13.35,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,0.00,15.12,4.31,0.00,0.00,0.00,0.00,0.00,66.33,159.81,0.00,5.62,0.00,1.37,0.00,6.71,0.00,0.00,0.00,48.66,0.00,0.00,1.05,0.00,6.70,0.00,0.05,0.00,0.00,6.00,1.14,0.35,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.55,27.92%,171.21,245.38,0.00,1,KG_per_ha,
129022022,NNKG,2021,Speciallist beef with sheep,183.40,"2,465.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,844.87,158.82,0.00,0.00,0.00,0.00,1.35,"3,470.04","15,592.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,668.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,550.20,83.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,894.54",19.39%,78.65,190.70,35.00,1,Total_N_kg,
129022022,NKGH,2021,Speciallist beef with sheep,183.40,13.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.61,0.87,0.00,0.00,0.00,0.00,0.01,18.92,85.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.57,19.39%,78.65,190.70,35.00,1,KG_per_ha,
129302022,NNKG,2021,Mixed Farms,209.20,"9,588.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,326.45",0.00,0.00,0.00,0.00,0.00,0.00,"10,914.45","11,604.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,971.29,0.00,0.00,0.00,0.00,0.00,0.00,2.82,0.00,0.00,627.60,395.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,601.26",80.25%,12.84,218.10,2.60,1,Total_N_kg,
129302022,NKGH,2021,Mixed Farms,209.20,45.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.34,0.00,0.00,0.00,0.00,0.00,0.00,52.17,55.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,3.00,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.02,80.25%,12.84,218.10,2.60,1,KG_per_ha,
126712022,NNKG,2021,Cattle & Sheep (Lowground),63.80,0.00,0.00,0.00,0.00,0.00,0.00,229.50,160.00,0.00,0.00,510.00,0.00,0.00,0.00,0.00,313.48,239.13,0.00,0.00,0.00,0.00,0.63,"1,452.74","1,900.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,304.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,587.59",31.67%,49.14,64.90,4.40,1,Total_N_kg,
126712022,NKGH,2021,Cattle & Sheep (Lowground),63.80,0.00,0.00,0.00,0.00,0.00,0.00,3.60,2.51,0.00,0.00,7.99,0.00,0.00,0.00,0.00,4.91,3.75,0.00,0.00,0.00,0.00,0.01,22.77,29.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.91,31.67%,49.14,64.90,4.40,1,KG_per_ha,
117232022,NNKG,2021,Mixed Farms,79.87,"8,350.40",0.00,0.00,0.00,648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.99,0.00,0.00,0.00,0.00,0.00,0.00,"9,324.39","7,326.00",0.00,0.00,0.00,154.44,0.00,0.00,0.00,0.00,0.00,"1,245.88",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479.22,228.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,433.60",98.84%,1.37,122.30,0.54,1,Total_N_kg,
117232022,NKGH,2021,Mixed Farms,79.87,104.55,0.00,0.00,0.00,8.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,0.00,0.00,0.00,0.00,0.00,116.74,91.72,0.00,0.00,0.00,1.93,0.00,0.00,0.00,0.00,0.00,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.11,98.84%,1.37,122.30,0.54,1,KG_per_ha,
116332022,NNKG,2021,Mixed cattle & sheep,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.97,684.92,0.00,0.00,0.00,0.00,6.20,"1,505.10","4,056.00",0.00,0.00,0.00,977.13,0.00,0.00,0.00,0.00,0.00,"4,921.63",0.00,0.00,0.00,0.00,0.00,0.00,11.37,0.00,0.00,696.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,662.13",14.12%,78.94,201.60,856.00,1,Total_N_kg,
116332022,NKGH,2021,Mixed cattle & sheep,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.02,5.90,0.00,0.00,0.00,0.00,0.05,12.97,34.97,0.00,0.00,0.00,8.42,0.00,0.00,0.00,0.00,0.00,42.43,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.91,14.12%,78.94,201.60,856.00,1,KG_per_ha,
121302022,NNKG,2021,Specialist Sheep,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.01,0.00,0.00,0.00,0.00,5.61,90.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,362.34,25.01%,2.72,119.10,"2,878.10",1,Total_N_kg,
121302022,NKGH,2021,Specialist Sheep,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.06,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62,25.01%,2.72,119.10,"2,878.10",1,KG_per_ha,
117402022,NNKG,2021,Specialist Cereals,281.24,"1,980.50","16,323.84","3,022.70","7,875.31",314.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,517.17","16,188.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,687.44",98.31,583.97,5.09,286.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,848.87",156.60%,-37.93,304.44,0.00,1,Total_N_kg,58.3t straw sold
117402022,NKGH,2021,Specialist Cereals,281.24,7.04,58.04,10.75,28.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.95,57.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.35,2.08,0.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.02,156.60%,-37.93,304.44,0.00,1,KG_per_ha,
137952022,NNKG,2021,Mixed Farms,162.00,"4,105.50","2,288.00",0.00,651.60,204.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.93,182.52,0.00,0.00,0.00,0.00,0.24,"7,628.91","5,600.00",0.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,487.29,0.00,0.00,0.00,0.00,0.00,57.60,9.01,0.00,0.00,972.00,192.37,93.60,0.00,24.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,599.63",100.39%,-0.18,165.80,13.70,1,Total_N_kg,37.8t straw sold
137952022,NKGH,2021,Mixed Farms,162.00,25.34,14.12,0.00,4.02,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,1.13,0.00,0.00,0.00,0.00,0.00,47.09,34.57,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.36,0.06,0.00,0.00,6.00,1.19,0.58,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.91,100.39%,-0.18,165.80,13.70,1,KG_per_ha,
128432022,NNKG,2021,Cattle & Sheep (Lowground),118.78,"10,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,292.60",242.69,0.00,0.00,0.00,0.00,0.00,"18,735.29","25,492.00",0.00,"7,824.00",0.00,378.00,0.00,"1,955.00",0.00,"10,074.60",0.00,"5,399.70",0.00,0.00,"4,305.00",0.00,180.20,"1,440.00",10.70,0.00,0.00,712.68,305.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,0.00,0.00,0.00,"58,079.57",32.26%,331.24,125.20,2.00,1,Total_N_kg,
128432022,NKGH,2021,Cattle & Sheep (Lowground),118.78,85.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.81,2.04,0.00,0.00,0.00,0.00,0.00,157.73,214.62,0.00,65.87,0.00,3.18,0.00,16.46,0.00,84.82,0.00,45.46,0.00,0.00,36.24,0.00,1.52,12.12,0.09,0.00,0.00,6.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,488.97,32.26%,331.24,125.20,2.00,1,KG_per_ha,
127852022,NNKG,2021,Speciallist beef with sheep,81.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.00,0.00,0.00,0.00,0.00,291.84,205.93,0.00,0.00,0.00,0.00,0.00,866.78,"1,320.00",0.00,0.00,0.00,275.40,0.00,153.00,0.00,0.00,0.00,"1,367.05",0.00,0.00,42.00,0.00,894.20,0.00,0.00,0.00,0.00,244.50,0.00,0.00,0.00,0.00,13.03,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,309.22",20.11%,42.24,121.50,149.00,1,Total_N_kg,
127852022,NKGH,2021,Speciallist beef with sheep,81.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.53,0.00,0.00,0.00,0.00,3.58,2.53,0.00,0.00,0.00,0.00,0.00,10.64,16.20,0.00,0.00,0.00,3.38,0.00,1.88,0.00,0.00,0.00,16.77,0.00,0.00,0.52,0.00,10.97,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.87,20.11%,42.24,121.50,149.00,1,KG_per_ha,
134902022,NNKG,2021,Dairy,66.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687.43,0.00,0.00,0.97,0.38,"4,178.07",0.00,"4,866.85","11,015.00",0.00,0.00,0.00,116.64,0.00,"1,530.00",0.00,5.22,0.00,"17,384.18",0.00,0.00,0.00,0.00,0.00,0.00,156.57,0.00,0.00,400.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,"30,608.46",15.90%,385.35,66.80,0.00,1,Total_N_kg,
134902022,NKGH,2021,Dairy,66.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,0.00,0.00,0.01,0.01,62.55,0.00,72.86,164.90,0.00,0.00,0.00,1.75,0.00,22.90,0.00,0.08,0.00,260.24,0.00,0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458.21,15.90%,385.35,66.80,0.00,1,KG_per_ha,
128832022,NNKG,2021,Mixed Farms,48.37,"1,397.40",0.00,0.00,0.00,81.00,0.00,0.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.61,0.00,0.00,0.00,0.00,0.00,0.00,"1,925.01","1,362.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.82,0.00,0.00,290.22,50.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,705.26",112.89%,-4.54,44.82,2.48,1,Total_N_kg,18t hay & 15t straw sold
128832022,NKGH,2021,Mixed Farms,48.37,28.89,0.00,0.00,0.00,1.67,0.00,0.00,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,39.80,28.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,6.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,112.89%,-4.54,44.82,2.48,1,KG_per_ha,
132152022,NNKG,2021,Dairy,73.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,901.52,0.00,0.00,0.00,0.00,"5,568.23",0.00,"6,469.75","13,446.00",0.00,0.00,0.00,356.99,0.00,0.00,0.00,0.00,0.00,"23,457.00",0.00,0.00,0.00,0.00,930.89,266.69,0.00,0.00,0.00,440.40,0.00,0.00,0.00,0.00,24.91,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,"38,923.06",16.62%,442.14,71.10,2.00,1,Total_N_kg,
132152022,NKGH,2021,Dairy,73.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.28,0.00,0.00,0.00,0.00,75.86,0.00,88.14,183.19,0.00,0.00,0.00,4.86,0.00,0.00,0.00,0.00,0.00,319.58,0.00,0.00,0.00,0.00,12.68,3.63,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.29,16.62%,442.14,71.10,2.00,1,KG_per_ha,
136392022,NNKG,2021,Dairy,81.70,0.00,0.00,0.00,0.00,0.00,0.00,132.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,657.98,19.76,0.00,0.00,0.00,"5,805.35",0.67,"6,616.36","9,729.00",0.00,0.00,0.00,275.40,0.00,0.00,0.00,0.00,0.00,"26,519.99",0.00,0.00,0.00,0.00,"1,268.20",813.02,84.45,0.00,0.00,490.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"39,180.26",16.89%,398.58,81.70,0.00,1,Total_N_kg,
136392022,NKGH,2021,Dairy,81.70,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.05,0.24,0.00,0.00,0.00,71.06,0.01,80.98,119.08,0.00,0.00,0.00,3.37,0.00,0.00,0.00,0.00,0.00,324.60,0.00,0.00,0.00,0.00,15.52,9.95,1.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479.56,16.89%,398.58,81.70,0.00,1,KG_per_ha,
134892022,NNKG,2021,Dairy,172.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,447.83",11.62,0.00,0.00,0.00,"3,355.61",0.19,"4,815.24","10,114.60",0.00,0.00,0.00,707.40,0.00,0.00,0.00,0.00,0.00,"15,406.49",0.00,0.00,0.00,0.00,442.00,0.00,566.38,0.00,0.00,"1,033.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.01,0.00,0.00,"28,271.09",17.03%,136.13,171.50,0.00,1,Total_N_kg,
134892022,NKGH,2021,Dairy,172.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.07,0.00,0.00,0.00,19.48,0.00,27.95,58.70,0.00,0.00,0.00,4.11,0.00,0.00,0.00,0.00,0.00,89.42,0.00,0.00,0.00,0.00,2.57,0.00,3.29,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.08,17.03%,136.13,171.50,0.00,1,KG_per_ha,
132732022,NNKG,2021,Dairy,116.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,059.90",0.00,0.00,0.00,0.00,"6,399.94",0.00,"7,459.84","20,192.00",0.00,0.00,0.00,293.76,0.00,0.00,0.00,459.36,0.00,"20,415.70",0.00,0.00,0.00,0.00,0.00,0.00,506.70,0.00,0.00,697.80,0.00,0.00,0.00,0.00,37.17,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,"42,602.68",17.51%,302.17,104.80,0.00,1,Total_N_kg,
132732022,NKGH,2021,Dairy,116.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.11,0.00,0.00,0.00,0.00,55.03,0.00,64.14,173.62,0.00,0.00,0.00,2.53,0.00,0.00,0.00,3.95,0.00,175.54,0.00,0.00,0.00,0.00,0.00,0.00,4.36,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.32,17.51%,302.17,104.80,0.00,1,KG_per_ha,
135712022,NNKG,2021,Mixed cattle & sheep,210.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,039.50",0.00,0.00,0.00,0.00,612.23,647.58,0.00,0.00,0.00,0.00,19.79,"2,319.11","11,086.00",0.00,0.00,0.00,102.60,184.00,0.00,0.00,0.00,0.00,"3,740.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,261.38",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,374.34",14.16%,66.86,563.71,"1,545.90",1,Total_N_kg,
135712022,NKGH,2021,Mixed cattle & sheep,210.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.00,0.00,0.00,0.00,2.91,3.08,0.00,0.00,0.00,0.00,0.09,11.03,52.73,0.00,0.00,0.00,0.49,0.88,0.00,0.00,0.00,0.00,17.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.89,14.16%,66.86,563.71,"1,545.90",1,KG_per_ha,
138092022,NNKG,2021,Dairy,72.80,544.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.73,0.00,0.00,0.00,0.00,"2,939.94",0.00,"3,826.67","11,982.00",0.00,32.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,350.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,436.80,25.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,"21,827.53",17.53%,247.26,72.80,0.00,1,Total_N_kg,
138092022,NKGH,2021,Dairy,72.80,7.47,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.97,0.00,0.00,0.00,0.00,40.38,0.00,52.56,164.59,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.83,17.53%,247.26,72.80,0.00,1,KG_per_ha,
137602022,NNKG,2021,Speciallist beef with sheep,111.40,"1,370.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,875.53,0.00,0.00,0.00,0.00,0.00,0.00,"2,245.73","6,678.00",0.00,0.00,0.00,37.58,0.00,0.00,0.00,0.00,0.00,"3,363.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,668.40,28.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,776.05",20.84%,76.57,111.40,0.00,1,Total_N_kg,
137602022,NKGH,2021,Speciallist beef with sheep,111.40,12.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,0.00,0.00,0.00,0.00,0.00,0.00,20.16,59.95,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,30.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.73,20.84%,76.57,111.40,0.00,1,KG_per_ha,
127352022,NNKG,2021,Speciallist beef with sheep,52.62,544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343.75,0.00,0.00,0.00,0.00,0.00,0.00,887.75,"3,845.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.86,20.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,133.17",21.48%,61.68,54.32,5.72,1,Total_N_kg,
127352022,NKGH,2021,Speciallist beef with sheep,52.62,10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.53,0.00,0.00,0.00,0.00,0.00,0.00,16.87,73.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.55,21.48%,61.68,54.32,5.72,1,KG_per_ha,
