fa_id,f_number,cf_accuracy,audit_full,type_audit,farmtype,fa_gent,fa_princt,fa_part,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,averagessizeofbusiness,sumsox,o_tot,outp_ns,o_tgs,i_totnew,fbi,i_feed,i_fee_ho,qoffeedhomeproducedtonnes,i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,outputinputratio,outputinputlesssubsratio,averagesizeoffarmhectares,aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,ys_year,fa_esu,fs_size,fa_orgpc,fa_cnw,fa_netp,fa_tccv,fa_tcov,fa_mcv,fa_mov,fa_int,fa_labu,fa_acv,fa_aov,fa_miout,fa_miouq,fa_vcexp,fa_tfcex,fa_glu,fa_outpt,fa_cinc,fa_crev,fa_lrev,fa_ifeed,fa_ifuel,i_lbc_rr,i_gross_rent,i_labour,ft_ten,fa_fbus,fa_aaua,co2e_peradjha,nuts2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg,year,an_code,crop_year,farm_type,total_area,noutput_barley,noutput_wheat,noutput_osr,noutput_oats_mc,noutput_straw,noutput_wholecrop,noutput_silage,noutput_hay,noutput_peas,noutput_beans,noutput_kale_turnips,noutput_sugar_beet,noutput_potatoes,noutput_veg,noutput_fruit,noutput_cattle_meat,noutput_sheep_meat,noutput_pig_meat,noutput_poultry_meat,noutput_eggs,noutput_milk,noutput_wool,noutput_total,ninput_fert,ninput_liqn,ninput_cereals,ninput_wholecrop,ninput_straw,ninput_hay,ninput_silage_grass,ninput_silage_maize,ninput_high_energy_concs,ninput_low_energy_concs,ninput_medium_energy_concs,ninput_soybeans,ninput_soya_oilcake,ninput_potatoes_veg,ninput_rapecake,ninput_draff,ninput_beetpulp,ninput_milkpowder,ninput_peas,ninput_beans,ninput_atmos_n,ninput_seed_barley,ninput_seed_wheat,ninput_seed_osr,ninput_seed_oats,ninput_seed_wholecrop,ninput_seed_peas,ninput_seed_beans,ninput_seed_kale_turnips,ninput_seed_sugar_beet,ninput_seed_pots,ninput_bedding,ninput_fym,ninput_composted,ninput_mixed_slurry,ninput_solid_poultry,ninput_total,nue,farm_n_surplus,total_adjusted_hectare,rough_grazing,variable,organiccode,comment,noutput_total_kgha,ninput_total_kgha,farm_n_surplus_kgha,grazingandforageharvestedcro,cereals,oilseeds,legumespeasandbeans,potatoes,beetandrootveg,totalcropoutput,netbalancesoldbeefkgdwt,netbalancesoldlambkgdwt,dairycattlenetbalancesoldk,pork,poultry,kgwool,fpcmilksaleskg,totallive,farmtotatal,live,column1,_merge
114202020,11420,Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,83264,4007,0,0,0,87272,234673,91858,23371,0,337,0,0,670,0,350910,438182,294490,8138,302628,0,160220,0,103515,27197,290931,1031741,0,1031741,1.16,10621,5978,882085,3.2353001,282122.84,252297,223566,28731,247210,7886,13564,187,1.1,10681,36265,21116,42607,37912,40637,14158,1.0319,.91567999,172.60001,109.3,10.1,15.4,6.9000001,3.2,27.700001,0,38,0,114.7,156355,61232,5979,40,2.5,0,31.5,.5,6.5,2.2,31.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,13.9,0,0,0,0,0,0,0,,,66535,24245,156430,2020,101.02,9,1,388785,8780,216078,206600,160604,143929,1,2.52,462076,440116,0,0,90780,198028,95.410004,252297,38883,137144,131670,13564,13662,31495,27169,16413,2,2,172.60001,5977.6401,UKM7,0,0,0,24727,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,2020,NNKG,2019,General Cropping,147.9,8909.700000000001,4274.4,1704.03,0,343.77,0,0,0,0,0,105.6,0,0,0,0,881.7261200000002,93.4106175,0,0,0,0,0,16312.6367375,26268,0,244.5,0,0,212.8,0,0,0,0,1171.69,0,0,128.63,0,0,0,3.15,0,0,887.4,277.75,109.98,1.82,0,0,0,0,.02,0,0,0,0,0,0,0,29305.74,.5566,87.8506,172.6,0,Total_N_kg,1,,110.2950166159567,198.1456,87.8506,0,793261.5384615385,71900,0,0,0,865161.5384615385,14648.14,2274.975,0,0,0,0,0,16923.115,882084.6534615385,.0191853638237431,,Matched (3)
114302020,11430,Average,2,0,Lowland Cattle & Sheep,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,8046,656,2253,0,0,10956,30310,20571,110700,0,0,0,0,58,0,161640,172596,159646,3940,163586,0,23973,0,50904,20006,94883,431065,100188,330877,1.77,8800,5160,243401,.98839998,54847.68,65768,45442,20326,38034,27734,3480,944,8,3793,6171,0,10131,2847,4766,5239,1.72919,1.19477,89.599998,0,0,0,0,0,82.639999,0,0,0,38.200001,13922,28822,2698,13.3,0,0,5,1.4,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,,,7778,7273,22983,2020,12.86,6,1,950771,30380,65829,54876,13157,15946,0,.77999997,960289,952872,0,0,15051,55333,48.59,65768,21870,9719,49143,3480,1533,2735,0,0,1,1,83.540001,5159.98,UKM7,0,0,0,20326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,.89999998,2.2,7,1500,2020,NNKG,2019,Cattle and Sheep (Lowland),91.84,0,0,0,0,0,0,850,2165.07,0,0,0,0,0,0,0,31.986075,256.638375,0,0,0,0,2.79,3306.48445,4368,0,0,0,0,0,0,0,0,0,26998.5,0,0,0,0,0,0,0,0,0,551.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31917.54,.1036,311.5315,83.54000000000001,6.96,Total_N_kg,1,,36.00268782665505,347.5342,311.5315,235316.6666666667,0,0,0,0,0,235316.6666666667,1089.15,6063.75,0,0,0,931,0,8083.9,243400.5666666667,.0332123302369743,,Matched (3)
114542020,11454,Average,2,0,SDA Cattle,4 - Specialist grazing livestock,"47 - Cattle - dairying, rearing and fattening combined","470 - Cattle - dairying, rearing and fattening combined",.,0,66973,13945,0,0,0,80918,111003,0,431497,32190,0,0,0,851,0,575541,656459,629192,20037,649228,0,87041,0,230057,10651,327750,1633437,133947,1499490,2.6800001,7122,8815,607896,4.6974001,277255.63,324789,279791,44998,332829,3201,102973,0,0,30353,16130,17105,58000,20872,37577,49777,1.00962,.87441999,199.3,0,0,0,0,0,183.3,276.5,0,94,183.5,2293,275058,2440,35.5,0,94,39,0,0,0,82,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.5,238.2,1.7,11,276.5,,,16172,133326,183331,2020,83.360001,8,1,1126547,21400,248048,221634,100429,106017,18785,2,1832958,1860012,165803,5568,149498,197007,232.47,324789,-20182,0,100601,102973,10034,2914,165,17105,4,2,185.3,8815.0898,UKM7,3812,3812,0,41186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,12.3,5030,2020,NNKG,2019,Dairy,195.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.7974174500001,191.0990205,0,0,0,2616.75,1.34,3265.98643795,15228,0,0,0,783,0,0,0,0,0,22925.9,0,0,0,0,97.98999999999999,0,0,0,0,1173.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40208.49,.0812,188.8676,185.3,16,Total_N_kg,1,,16.69735397724949,205.565,188.8676,0,0,0,0,0,0,0,0,7792.785,15554.2969,0,0,448,584101.023984,607896.105884,607896.105884,1,Dairy,Matched (3)
114642020,11464,Average,2,0,Cereal,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,93122,1904,21176,0,0,116202,274903,0,3106,0,515,0,0,188,0,278712,394914,84011,2043,86055,0,193012,0,24600,47220,264832,745800,72201,673600,.38999999,24830,3057,1874482,2.8237,209685.09,394586,341361,53225,299382,143244,1371,0,0,8875,45479,58203,40454,41904,12272,43820,1.45105,1.28345,245.21001,154.99001,0,26.1,0,0,62.790001,235.5,0,0,0,267586,17660,56115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,196.39999,1.5,6,235.5,0,0,0,0,0,2480,35438,92483,10246,196653,2020,90.699997,8,1,4252017,101325,190617,160390,179288,161900,3684,3.8,4421599,4413466,0,0,103022,279913,43.59,391844,112210,282880,14526,1371,23233,2282,0,58203,1,4,243.98,3056.8101,UKM7,0,0,0,53225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,.1,1,5.6300001,7536,2020,NNKG,2019,Specialist Cereals,250.51,20445.9,0,2962.5,3227.95,3606.61,0,0,0,0,0,0,0,0,0,0,0,114.684525,0,0,0,0,3.77,30361.414525,32504.6,0,0,0,0,0,21.25,0,0,0,126.87,0,0,0,0,0,0,1.41,0,0,1503.06,467.51,0,3.09,71.67,0,0,0,0,0,0,0,0,0,0,0,34699.45999999999,.875,17.3167,243.98,1.33,Total_N_kg,1,,121.1984041794739,138.5151,17.3167,0,1870590,0,0,0,0,1870590,0,2634.75,0,0,0,1257,0,3891.75,1874481.75,.0020761738544534,,Matched (3)
114922020,11492,Average,2,0,Cereal,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,72584,1026,5488,0,0,79098,158508,0,0,0,433,0,0,0,0,158941,238039,0,0,0,0,96222,0,0,36854,133075,371115,1851,369263,.25999999,0,1895,1385000,1.6242,174025.27,251217,213382,37835,170071,96522,0,0,0,0,26595,0,30293,38627,15227,27158,1.56362,1.3427,195.85001,155.10001,0,0,12.4,20.549999,7.8000002,0,0,0,0,207264,0,6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58766,0,111305,2020,79.589996,8,1,3423479,89006,63152,64762,172917,151065,8605,1,3705121,3650789,0,0,58766,173488,0,251217,126637,205986,0,0,15812,5290,0,0,1,2,195.85001,1894.89,UKM7,0,0,0,37835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,3200,2020,NNKG,2019,Specialist Cereals,163.07,15337.4,4888,0,0,1247.4,0,0,268.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21741.6,15792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.42,458.63,109.98,0,0,0,0,0,0,0,0,0,0,0,0,0,17339.03,1.2539,-26.9982,195.85,0,Total_N_kg,1,231t straw sold,133.3269,106.3287,-26.9982,16800,1368200,0,0,0,0,1385000,0,0,0,0,0,0,0,0,1385000,0,,Matched (3)
114972020,11497,Above Average,2,0,Mixed,8 - Mixed Crops - livestock,84 - Various crops and livestock combined,841 - Field crops and granivores combined,.,0,107721,9808,7454,0,0,124984,244687,0,0,0,472,0,0,0,0,245159,370143,0,0,0,0,181665,0,0,25855,207520,577663,0,577663,.41999999,0,2411,1356700,7.1553001,718742.94,278063,248105,29958,261944,16119,0,0,0,24000,22497,0,66276,49973,37561,25924,1.06154,.94717002,239.55,168.96001,16.99,0,14.16,10.52,28.92,0,0,0,0,208444,0,39661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,,,58210,24000,179734,2020,171.28,9,1,3576758,23794,99106,80088,230487,233601,7217,1,4135518,4085068,0,0,82210,222146,0,278063,46643,196976,0,0,19294,23170,20872,0,4,2,239.55,2411.45,UKM7,0,0,0,29958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2020,NNKG,2019,Mixed Farms,197.88,12863.9,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16103.9,29784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.28,588.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31560.11,.5103,78.10899999999999,239.55,0,Total_N_kg,1,,81.3822,159.4912,78.10899999999999,0,1356700,0,0,0,0,1356700,0,0,0,0,0,0,0,0,1356700,0,,Matched (3)
115012020,11501,Average,2,0,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,38328,1984,25813,0,0,66126,37413,0,94846,42180,0,0,0,1104,0,175543,241669,673322,17612,690934,0,29067,0,216173,5474,250715,1183317,149193,1034124,30.620001,4708,7499,38644,6.2374001,154546.19,250705,191176,59529,204842,59613,47569,0,0,28261,7800,6028,41373,27353,12694,33549,1.26451,1.00037,651.59998,0,0,0,0,0,102.9,1116.5,63,0,127.3,0,148281,42895,21.799999,2.5,0,29.5,0,0,0,73.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,281.5,675.40002,23.9,54,1116.5,10095,,8015,75830,120997,2020,52.669998,8,1,1678814,51121,219960,204882,124076,124694,13566,1.16,2076542,2095160,0,0,89873,138120,262.73001,250705,60655,0,153057,47569,20067,2360,0,6028,1,1,157.8,7498.8398,UKM9,12615,12615,0,40907,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.70001,54.900002,0,13.7,2808,2020,NNKG,2019,Mixed Cattle and Sheep,116.6000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.215425,511.5322800000001,0,0,0,0,8.800000000000001,1003.547705,5400,0,0,0,1026,0,0,0,0,0,4126.6,0,0,0,0,0,0,0,0,0,699.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11252.2,.0892,87.89579999999999,157.8,548.7,Total_N_kg,1,,8.606783919382496,96.5026,87.89579999999999,0,0,0,0,0,0,0,15666.8,20044.35,0,0,0,2933,0,38644.15,38644.15,1,Drystock,Matched (3)
115022020,11502,Average,2,0,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,86407,2828,14385,0,0,103620,0,0,104305,0,112,0,0,2332,0,106749,210369,1173700,31156,1204856,0,0,0,379201,13136,392337,1807562,235224,1572338,14.98,4694,6559,120590,8.7847004,285004,447378,350679,96699,456642,-22121,71971,28300,160,41804,0,106454,46028,78003,39855,58334,.95343,.74984998,355,40,0,0,0,0,224.3,1245.5,133.5,0,230.5,33327,284201,33151,32,4.5,0,33.5,0,31,0,129.5,133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.5,843.5,50.900002,28,1245.5,,0,14193,113775,328674,2020,100.36,9,2,3570256,-1752,485970,486050,353948,397398,27719,4.5,4799821,4809965,0,0,145853,347319,397.23999,447378,71802,5427,303988,71971,21523,8824,6500,106454,4,1,275.60001,6558.6401,UKM9,12192,12192,0,69107,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.699997,11.3,13.3,8.3000002,9850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50000,0,0,0,0,50000,32828.2,35487,0,0,0,2275,0,70590.2,120590.2,.5853726090511501,,Matched (3)
115042020,11504,Average,2,0,Cereal,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,47646,1832,24337,0,0,73815,181477,22041,95062,2220,288,0,0,840,0,301929,375744,165022,4495,169517,0,135318,0,55127,25620,216064,761325,103455,657870,1.15,14830,4935,659962,2.0404999,156995.36,314927,272803,42124,197666,117261,27757,0,0,5144,28599,0,39922,42718,10723,17637,1.59323,1.38012,154.27,76,0,24,0,3.8,50.470001,104.5,26,0,49.400002,157603,74874,40326,12.1,1,0,3.3,0,0,0,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.900002,0,3.5,104.5,0,0,0,0,0,,,53765,32901,111000,2020,60.759998,8,1,2453407,122527,170801,213789,189145,205870,1150,2,2476743,2554985,0,0,86666,199176,54.77,314322,204613,169890,95769,27757,17701,1952,0,0,1,2,154.27,4935.02,UKM9,0,0,0,39179,0,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,6240,2020,NNKG,2019,Specialist Cereals,159.97,7072,5207.9,2922.21,0,549.18,0,0,0,0,0,0,0,0,0,0,462.4361500000001,77.79186000000001,0,0,0,0,.87,16292.38801,23586,0,332.52,0,54,0,0,0,0,0,3753.45,0,0,0,0,0,0,0,0,0,959.8200000000001,174.25,121.68,2.84,0,0,0,0,0,0,0,0,0,0,0,0,28984.56,.5621,79.34099999999999,154.27,0,Total_N_kg,1,,101.8464582609239,181.1875,79.34099999999999,0,517700.0000000001,123300,0,0,0,641000,15110.3,3562.2,0,0,0,290,0,18962.5,659962.5,.0287326931454439,,Matched (3)
115062020,11506,All Estimated,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,124223,7111,57049,0,0,188383,101001,0,157069,0,444,0,0,2177,0,260691,449074,331445,8658,340102,0,44526,0,126572,42067,213165,1002341,0,1002341,.57999998,8387,5073,1716679,3.1758001,271833.31,583326,536023,47303,444262,153357,42710,0,0,26975,34768,30773,118581,68183,44262,36344,1.32517,1.22487,197.60001,141.78,0,15.33,0,6.1999998,34.290001,122,0,0,157,229158,91546,215319,79,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,4.5,0,122,0,0,0,0,0,17302,,76434,69685,298143,2020,92.239998,8,1,1538214,156095,187817,239573,320054,247492,140,2,1701253,1808066,0,0,146119,325946,124.52,583326,272362,219485,391937,42710,43593,22999,21000,30773,4,1,197.60001,5072.5801,UKM7,0,0,0,47303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,2020,NNKG,2019,Mixed Farms,191.4,12302.9,10701.6,1559.46,0,2060.1,0,0,0,0,0,0,0,0,0,0,3218.99765,205.071075,0,0,0,0,0,30048.128725,7300,0,1793,0,0,0,0,0,0,0,4728.03,0,0,0,0,340,0,0,0,0,1148.4,323.34,229.32,1.82,0,0,0,0,0,0,0,0,0,0,0,0,15863.91,1.8941,-74.10769999999999,197.6,0,Total_N_kg,1,381t straw sold,156.9911962643678,82.8835,-74.10769999999999,0,1619700,65800,0,0,0,1685500,24035.5,7143.75,0,0,0,0,0,31179.25,1716679.25,.0181625367697547,,Matched (3)
115072020,11507,Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,46549,5722,5419,0,0,57690,182557,0,0,0,316,0,0,0,0,182872,240563,0,0,0,0,135170,0,0,26847,162017,402580,0,402580,.40000001,0,3141,996900,1.6621,201185.63,225194,199715,25479,181153,60445,0,0,0,0,23253,8657,57318,26924,10839,20066,1.32833,1.18993,140.56,87.5,11.37,7.8899999,9.7700005,4.0999999,5.0300002,0,0,0,0,153264,0,46451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,57349,0,123804,2020,74.32,8,1,2529101,47232,65342,68624,112512,138436,4968,1.54,2669451,2677180,0,0,57349,169469,0,225142,74174,152222,0,0,4461,2075,0,8657,1,1,128.16,3141.23,UKM7,0,0,0,25479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,2.5,0,0,3640,2020,NNKG,2019,General Cropping,110.19,6184.6,9728.16,635.16,0,588.6,0,0,0,0,1243.2,0,0,0,0,0,0,0,0,0,0,0,0,18379.72,22161.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,661.14,152.71,204.42,.93,0,0,0,102.59,0,0,0,0,0,0,0,0,24762.99,.7422,57.9297,128.16,14.9,Total_N_kg,1,,166.8002,224.7299,57.9297,0,940500,26800,29600,0,0,996900,0,0,0,0,0,0,0,0,996900,0,,Matched (3)
115092020,11509,Average,2,0,SDA Specialist Sheep,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,14771,1164,11875,0,0,27809,0,49058,2018,0,0,0,0,1845,0,52921,80730,368765,8938,377702,0,0,0,107599,685,108285,566717,239580,327137,33.830002,3517,3458,16748,5.1247001,89594.797,126108,36022,90086,107164,20530,2228,0,0,10247,3638,8903,18271,12554,27271,20802,1.18353,.37825,1200.3,0,0,0,0,0,48.799999,1335,0,0,0,0,34585,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,405,469.5,1.3,39,1335,6293,,6888,12475,87801,2020,34.080002,7,4,2260462,28487,112382,111865,65735,61358,1,2.5699999,2342701,2170076,0,0,19363,151000,171.39999,126108,35028,0,38855,2228,6387,2184,0,4200,1,2,163.89999,3457.7,UKM7,16346,16346,0,53560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20180,1151.5,115.1,0,22,6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15462,0,0,0,1286,0,16748,16748,1,Drystock,Matched (3)
115152020,11515,Average,1,1,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,28/02/2019,482108,29888,963,2238,0,0,33088,36277,0,56723,17094,0,0,0,620,0,110714,143802,210970,5775,216745,0,23681,0,64120,4666,92466,453013,44649,408364,27.92,6416,3731,16224,1.8716,69295.18,97506,62237,35269,103248,-3221,18447,0,0,10867,7163,4452,16187,13864,15819,13599,.97042,.64652002,138.58,0,0,0,0,0,115.71,247,38,0,24.700001,768,54532,6937,0,1,0,3.8,0,1.3,0,18.6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8000002,248.7,16.299999,8,247,,8161,10013,29314,63921,2020,16.27,7,1,520489,-2926,85970,79659,59388,65848,2231,1.29,672284,695883,0,0,40327,91474,74.629997,97506,4074,0,68789,18447,6613,7797,6533,4452,4,1,121.41,3731.27,UKM7,3920,3920,0,26521,1024,0,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.870001,5.6999998,0,4.0999999,2897,2020,NNKG,2019,Mixed Cattle and Sheep,119.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.17865,266.36715,0,0,0,0,1.8,489.3458000000001,4020,0,0,0,415.8,0,0,0,0,0,2476.84,0,0,0,0,0,0,0,0,0,718.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7631.5,.0641,59.6124,121.41,22.87,Total_N_kg,1,,4.08432476421,63.69670000000001,59.6124,0,0,0,0,0,0,0,4414.900000000001,11209.5,0,0,0,600,0,16224.4,16224.4,1,Drystock,Matched (3)
115162020,11516,Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,161 - Specialist root crops,.,0,354658,136576,26805,0,0,518039,382152,0,0,0,1174,0,0,0,0,383326,901364,0,0,0,0,297421,0,0,73788,371210,1272574,33759,1238815,.14,0,3728,9039900,10.5289,1265443.8,1826288,1785565,40723,1719736,113529,0,0,0,0,108894,229156,275829,175606,343296,158781,1.06576,1.04217,341.32001,131.23,155.05,24.780001,7.8699999,22.389999,0,0,0,0,0,1727247,0,58318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,537068,0,1182668,2020,388.51001,10,1,3592965,199331,633565,1059206,816597,613060,102926,7,8210971,8288236,0,0,596666,1028264,0,1826288,696780,2092412,0,0,110609,201711,198126,229156,4,2,341.32001,3728.3899,UKM7,0,0,0,40723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0999999,17590,2020,NNKG,2019,General Cropping,314.1600000000001,5632.1,18579.81,2948.28,0,572.4,0,0,0,0,0,0,0,21996.33,0,0,0,0,0,0,0,0,0,49728.92000000001,49248.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884.96,157.1,403.18,2.94,0,0,0,0,0,0,1348.94,0,0,0,0,0,53045.32,.9375,10.5566,341.3200000000001,0,Total_N_kg,1,,158.2916,168.8482,10.5566,0,1330560,124400,0,7584940.000000001,0,9039900,0,0,0,0,0,0,0,0,9039900,0,,Matched (3)
115182020,11518,Average,1,2,Mixed,8 - Mixed Crops - livestock,84 - Various crops and livestock combined,844 - Various mixed crops and livestock,.,,175448,7261,2250,0,0,184959,300459,142016,202091,0,475,0,0,538,0,645579,830539,487018,13776,500794,0,229511,0,167593,41936,439040,1770372,366993,1403379,1.53,11456,3564,1151002,8.3500004,570375.56,600082,474400,125682,626463,-48326,97600,0,0,16592,43119,111075,130448,32164,53032,77862,.93044001,.74953997,496.70001,92.400002,14.97,35.599998,83.57,18.9,251.25999,1,99,0,160.10001,277431,181339,15630,12.8,4,0,30,0,24.5,0,88.800003,99,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2434,,107690,114192,404581,2020,198.74001,9,1,6172102,-7143,401231,472903,144041,163960,35911,3.8199999,6740391,7104904,0,0,237209,404401,148.09,600082,80567,327168,91117,97600,24665,5091,3165,111075,4,1,496.70001,3564.27,UKM9,3892,3892,0,85833,3264,0,10716,0,0,0,0,0,0,0,0,0,0,1425,0,0,20552,0,0,0,33.700001,9636,2020,NNKG,2019,Mixed Farms,457.84,2908.7,13939.95,3436.5,0,540,0,1084.84,0,0,0,1012.5,0,0,0,0,897.7113750000001,0,0,0,1011.88656,0,0,24832.087935,40618,0,1026.9,0,.01,0,0,0,11536.2,0,263.4,620.4,0,0,0,0,0,0,0,0,2747.04,67.61,516.58,4.22,0,0,0,0,.08,0,0,0,0,0,0,0,57400.44000000001,.4326,71.1347,496.7,0,Total_N_kg,1,,54.23758488336536,125.3723,71.1347,127628.5714285714,941290.0000000001,0,0,0,0,1068918.571428572,30567.75,0,0,0,-2780.592,0,0,27787.158,1096705.729428572,.0253369315527131,,Matched (3)
